disaster_id,coordinates,htmldescription,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,Death,Displaced,GDACS_ID
FL_CHN_20030826_770,"[103.018, 30.032]",GREEN Flood in China from: 26 Aug 2003 00 to: 30 Aug 2003 23.,GREEN,1,GREEN,1,China,8/26/2003,2003-08-30T23:59:59,4.49,DFO,CHN,FL,17,-,FL 2337
FL_HTI_20030829_771,"[-72.644, 19.106]",GREEN Flood in Haiti from: 29 Aug 2003 00 to: 30 Aug 2003 23.,GREEN,1,GREEN,1,Haiti,8/29/2003,2003-08-30T23:59:59,2.51,DFO,HTI,FL,24,12000,FL 2339
FL_ITA_20030829_772,"[13.227, 46.081]",GREEN Flood in Italy from: 29 Aug 2003 00 to: 30 Aug 2003 23.,GREEN,1,GREEN,1,Italy,8/29/2003,2003-08-30T23:59:59,3.35,DFO,ITA,FL,2,300,FL 2340
FL_RUS_20030827_773,"[44.37, 44.7]",GREEN Flood in Russia from: 27 Aug 2003 00 to: 29 Aug 2003 23.,GREEN,1,GREEN,1,Russia,8/27/2003,2003-08-29T23:59:59,4.55,DFO,RUS,FL,0,200,FL 2336
FL_ROU_20030827_774,"[28.815, 44.866]",GREEN Flood in Romania from: 27 Aug 2003 00 to: 27 Aug 2003 23.,GREEN,1,GREEN,1,Romania,8/27/2003,2003-08-27T23:59:59,2.57,DFO,ROU,FL,2,-,FL 2335
FL_AUS_20030824_775,"[147.481, -41.693]",GREEN Flood in Australia from: 24 Aug 2003 00 to: 27 Aug 2003 23.,GREEN,1,GREEN,1,Australia,8/24/2003,2003-08-27T23:59:59,4.45,DFO,AUS,FL,0,-,FL 2330
FL_MEX_20030824_776,"[-110.799, 24.417]",GREEN Flood in Mexico from: 24 Aug 2003 00 to: 27 Aug 2003 23.,GREEN,1,GREEN,1,Mexico,8/24/2003,2003-08-27T23:59:59,4.37,DFO,MEX,FL,2,3000,FL 2327
FL_CHN_20030825_777,"[110.266, 21.151]",GREEN Flood in China from: 25 Aug 2003 00 to: 26 Aug 2003 23.,GREEN,1,GREEN,1,China,8/25/2003,2003-08-26T23:59:59,4.74,DFO,CHN,FL,3,-,FL 2328
FL_USA_20030826_778,"[-115.879, 34.279]",GREEN Flood in USA from: 26 Aug 2003 00 to: 26 Aug 2003 23.,GREEN,1,GREEN,1,USA,8/26/2003,2003-08-26T23:59:59,3.7,DFO,USA,FL,3,30,FL 2333
FL_KOR_20030821_779,"[127.024, 37.864]",GREEN Flood in South Korea from: 21 Aug 2003 00 to: 25 Aug 2003 23.,GREEN,1,GREEN,1,South Korea,8/21/2003,2003-08-25T23:59:59,4.59,DFO,KOR,FL,1,-,FL 2326
FL_AUS_20030824_780,"[147.018, -43.063]",GREEN Flood in Australia from: 24 Aug 2003 00 to: 25 Aug 2003 23.,GREEN,1,GREEN,1,Australia,8/24/2003,2003-08-25T23:59:59,2.23,DFO,AUS,FL,0,-,FL 2329
FL_CHN_20030801_781,"[94.329, 32.339]",GREEN Flood in China from: 01 Aug 2003 00 to: 25 Aug 2003 23.,GREEN,1,GREEN,1,China,8/1/2003,2003-08-25T23:59:59,6.91,DFO,CHN,FL,1,600,FL 2321
FL_SDN_20030803_782,"[34.002, 13.884]",GREEN Flood in Sudan from: 03 Aug 2003 00 to: 25 Aug 2003 23.,GREEN,1,GREEN,1,Sudan,8/3/2003,2003-08-25T23:59:59,6.43,DFO,SDN,FL,9,13000,FL 2307
FL_NGA_20030808_783,"[-12.94, 15.939]",GREEN Flood in Nigeria from: 08 Aug 2003 00 to: 24 Aug 2003 23.,GREEN,1,GREEN,1,Nigeria,8/8/2003,2003-08-24T23:59:59,7,DFO,NGA,FL,1,16000,FL 2316
FL_KEN_20030824_784,"[35.689, 0.987]",GREEN Flood in Kenya from: 24 Aug 2003 00 to: 24 Aug 2003 23.,GREEN,1,GREEN,1,Kenya,8/24/2003,2003-08-24T23:59:59,3.47,DFO,KEN,FL,0,400,FL 2331
FL_USA_20030822_785,"[-84.683, 38.119]",GREEN Flood in USA from: 22 Aug 2003 00 to: 22 Aug 2003 23.,GREEN,1,GREEN,1,USA,8/22/2003,2003-08-22T23:59:59,4.02,DFO,USA,FL,2,-,FL 2325
FL_ZAF_20030818_786,"[-3.102, 14.212]",GREEN Flood in South Africa from: 18 Aug 2003 00 to: 21 Aug 2003 23.,GREEN,1,GREEN,1,South Africa,8/18/2003,2003-08-21T23:59:59,6.61,DFO,ZAF,FL,0,600,FL 2320
FL_SSD_20030728_787,"[36.459, 15.383]",ORANGE Flood in Sudan and Eritrea from: 28 Jul 2003 00 to: 21 Aug 2003 23.,ORANGE,2,ORANGE,2,Sudan and Eritrea,7/28/2003,2003-08-21T23:59:59,6.68,DFO,SSD,FL,20,325000,FL 2298
FL_CHN_20030824_788,"[107.985, 35.681]",ORANGE Flood in China from: 24 Aug 2003 00 to: 12 Nov 2003 23.,ORANGE,2,ORANGE,2,China,8/24/2003,2003-11-12T23:59:59,7.88,DFO,CHN,FL,123,670000,FL 2332
FL_SEN_20030809_789,"[0.786, 26.379]",GREEN Flood in Senegal from: 09 Aug 2003 00 to: 05 Nov 2003 23.,GREEN,1,GREEN,1,Senegal,8/9/2003,2003-11-05T23:59:59,6.85,DFO,SEN,FL,10,5300,FL 2315
FL_TCD_20030803_790,"[20.25, 10.996]",GREEN Flood in Chad from: 03 Aug 2003 00 to: 02 Nov 2003 23.,GREEN,1,GREEN,1,Chad,8/3/2003,2003-11-02T23:59:59,7.65,DFO,TCD,FL,0,-,FL 2303
FL_NGA_20030905_791,"[7.487, 10.514]",ORANGE Flood in Nigeria from: 05 Sep 2003 00 to: 28 Oct 2003 23.,ORANGE,2,ORANGE,2,Nigeria,9/5/2003,2003-10-28T23:59:59,6.86,DFO,NGA,FL,16,210000,FL 2345
FL_IND_20030827_792,"[85.894, 20.626]",RED Flood in India from: 27 Aug 2003 00 to: 20 Oct 2003 23.,RED,3,RED,3,India,8/27/2003,2003-10-20T23:59:59,6.81,DFO,IND,FL,67,3000000,FL 2338
FL_NGA_20030805_793,"[4.735, 12.395]",GREEN Flood in Nigeria from: 05 Aug 2003 00 to: 12 Oct 2003 23.,GREEN,1,GREEN,1,Nigeria,8/5/2003,2003-10-12T23:59:59,6.98,DFO,NGA,FL,7,10000,FL 2311
FL_THA_20030912_794,"[101.593, 17.373]",GREEN Flood in Thailand from: 12 Sep 2003 00 to: 12 Oct 2003 23.,GREEN,1,GREEN,1,Thailand,9/12/2003,2003-10-12T23:59:59,6.99,DFO,THA,FL,7,10000,FL 2347
FL_CHN_20030727_795,"[124.702, 47.944]",GREEN Flood in China from: 27 Jul 2003 00 to: 10 Oct 2003 23.,GREEN,1,GREEN,1,China,7/27/2003,2003-10-10T23:59:59,7.21,DFO,CHN,FL,0,1000,FL 2296
FL_NGA_20030922_796,"[11.924, 8.878]",GREEN Flood in Nigeria from: 22 Sep 2003 00 to: 10 Oct 2003 23.,GREEN,1,GREEN,1,Nigeria,9/22/2003,2003-10-10T23:59:59,6.42,DFO,NGA,FL,28,1000,FL 2361
FL_BGD_20030611_797,"[90.854, 26.171]",RED Flood in Bangladesh from: 11 Jun 2003 00 to: 10 Oct 2003 23.,RED,3,RED,3,Bangladesh,6/11/2003,2003-10-10T23:59:59,8.23,DFO,BGD,FL,600,9500000,FL 2248
FL_MEX_20030922_798,"[-110.096, 23.606]",GREEN Flood in Mexico from: 22 Sep 2003 00 to: 01 Oct 2003 23.,GREEN,1,GREEN,1,Mexico,9/22/2003,2003-10-01T23:59:59,6.06,DFO,MEX,FL,2,6000,FL 2356
FL_CHN_20030824_799,"[107.985, 35.681]",ORANGE Flood in China from: 24 Aug 2003 00 to: 12 Nov 2003 23.,ORANGE,2,ORANGE,2,China,8/24/2003,2003-11-12T23:59:59,7.88,DFO,CHN,FL,123,670000,FL 2332
FL_SEN_20030809_800,"[0.786, 26.379]",GREEN Flood in Senegal from: 09 Aug 2003 00 to: 05 Nov 2003 23.,GREEN,1,GREEN,1,Senegal,8/9/2003,2003-11-05T23:59:59,6.85,DFO,SEN,FL,10,5300,FL 2315
FL_THA_20031017_801,"[99.79, 12.559]",GREEN Flood in Thailand from: 17 Oct 2003 00 to: 04 Nov 2003 23.,GREEN,1,GREEN,1,Thailand,10/17/2003,2003-11-04T23:59:59,5.64,DFO,THA,FL,3,3000,FL 2370
FL_COL_20031029_802,"[-75.312, 5.475]",GREEN Flood in Columbia from: 29 Oct 2003 00 to: 04 Nov 2003 23.,GREEN,1,GREEN,1,Columbia,10/29/2003,2003-11-04T23:59:59,6.08,DFO,COL,FL,16,-,FL 2373
FL_TCD_20030803_803,"[20.25, 10.996]",GREEN Flood in Chad from: 03 Aug 2003 00 to: 02 Nov 2003 23.,GREEN,1,GREEN,1,Chad,8/3/2003,2003-11-02T23:59:59,7.65,DFO,TCD,FL,0,-,FL 2303
FL_RWA_20031030_804,"[30.256, -1.449]",GREEN Flood in Rwanda from: 30 Oct 2003 00 to: 31 Oct 2003 23.,GREEN,1,GREEN,1,Rwanda,10/30/2003,2003-10-31T23:59:59,3.89,DFO,RWA,FL,0,7000,FL 2374
FL_BRA_20031027_805,"[-53.269, -29.929]",GREEN Flood in Brazil from: 27 Oct 2003 00 to: 31 Oct 2003 23.,GREEN,1,GREEN,1,Brazil,10/27/2003,2003-10-31T23:59:59,5.56,DFO,BRA,FL,0,-,FL 2372
FL_NGA_20030905_806,"[7.487, 10.514]",ORANGE Flood in Nigeria from: 05 Sep 2003 00 to: 28 Oct 2003 23.,ORANGE,2,ORANGE,2,Nigeria,9/5/2003,2003-10-28T23:59:59,6.86,DFO,NGA,FL,16,210000,FL 2345
FL_RUS_20031025_807,"[40.715, 43.813]",GREEN Flood in Russia from: 25 Oct 2003 00 to: 27 Oct 2003 23.,GREEN,1,GREEN,1,Russia,10/25/2003,2003-10-27T23:59:59,5.49,DFO,RUS,FL,0,600,FL 2371
FL_USA_20031017_808,"[-122.853, 49.502]",GREEN Flood in Canada and USA from: 17 Oct 2003 00 to: 26 Oct 2003 23.,GREEN,1,GREEN,1,Canada and USA,10/17/2003,2003-10-26T23:59:59,6.15,DFO,USA,FL,4,4000,FL 2369
FL_MYS_20031003_809,"[100.097, 6.647]",GREEN Flood in Malaysia from: 03 Oct 2003 00 to: 25 Oct 2003 23.,GREEN,1,GREEN,1,Malaysia,10/3/2003,2003-10-25T23:59:59,6,DFO,MYS,FL,3,39000,FL 2364
FL_USA_20031012_810,"[-99.206, 27.63]",GREEN Flood in USA from: 12 Oct 2003 00 to: 24 Oct 2003 23.,GREEN,1,GREEN,1,USA,10/12/2003,2003-10-24T23:59:59,6.21,DFO,USA,FL,0,50,FL 2366
FL_VNM_20031015_811,"[108.846, 14.768]",GREEN Flood in Vietnam from: 15 Oct 2003 00 to: 22 Oct 2003 23.,GREEN,1,GREEN,1,Vietnam,10/15/2003,2003-10-22T23:59:59,4.93,DFO,VNM,FL,52,40000,FL 2368
FL_IND_20030827_812,"[85.894, 20.626]",RED Flood in India from: 27 Aug 2003 00 to: 20 Oct 2003 23.,RED,3,RED,3,India,8/27/2003,2003-10-20T23:59:59,6.81,DFO,IND,FL,67,3000000,FL 2338
FL_ESP_20031101_813,"[-6.249, 37.091]",GREEN Flood in Spain from: 01 Nov 2003 00 to: 18 Jan 2004 23.,GREEN,1,GREEN,1,Spain,11/1/2003,2004-01-18T23:59:59,6.02,DFO,ESP,FL,3,-,FL 2386
FL_HND_20031128_814,"[-86.859, 15.73]",GREEN Flood in Honduras from: 28 Nov 2003 00 to: 24 Dec 2003 23.,GREEN,1,GREEN,1,Honduras,11/28/2003,2003-12-24T23:59:59,5.16,DFO,HND,FL,7,3000,FL 2392
FL_MYS_20031130_815,"[103.22, 4.817]",GREEN Flood in Malaysia from: 30 Nov 2003 00 to: 18 Dec 2003 23.,GREEN,1,GREEN,1,Malaysia,11/30/2003,2003-12-18T23:59:59,5.63,DFO,MYS,FL,5,3000,FL 2401
FL_IDN_20031130_816,"[101.494, 0.287]",GREEN Flood in Indonesia from: 30 Nov 2003 00 to: 06 Dec 2003 23.,GREEN,1,GREEN,1,Indonesia,11/30/2003,2003-12-06T23:59:59,4.4,DFO,IDN,FL,0,4000,FL 2397
FL_CAN_20031124_817,"[-75.957, 46.183]",GREEN Flood in Canada from: 24 Nov 2003 00 to: 02 Dec 2003 23.,GREEN,1,GREEN,1,Canada,11/24/2003,2003-12-02T23:59:59,3.97,DFO,CAN,FL,0,15,FL 2391
FL_COL_20031129_818,"[-75.082, 10.62]",GREEN Flood in Columbia from: 29 Nov 2003 00 to: 01 Dec 2003 23.,GREEN,1,GREEN,1,Columbia,11/29/2003,2003-12-01T23:59:59,4.22,DFO,COL,FL,4,-,FL 2394
FL_BRA_20031129_819,"[-43.356, -22.644]",GREEN Flood in Brazil from: 29 Nov 2003 00 to: 30 Nov 2003 23.,GREEN,1,GREEN,1,Brazil,11/29/2003,2003-11-30T23:59:59,3.82,DFO,BRA,FL,7,2000,FL 2393
FL_VNM_20031124_820,"[108.35, 15.612]",GREEN Flood in Vietnam from: 24 Nov 2003 00 to: 26 Nov 2003 23.,GREEN,1,GREEN,1,Vietnam,11/24/2003,2003-11-26T23:59:59,4.06,DFO,VNM,FL,3,-,FL 2390
FL_HTI_20031110_821,"[-70.983, 19.479]",GREEN Flood in Haiti from: 10 Nov 2003 00 to: 26 Nov 2003 23.,GREEN,1,GREEN,1,Haiti,11/10/2003,2003-11-26T23:59:59,5.56,DFO,HTI,FL,12,48000,FL 2380
FL_IDN_20031122_822,"[112.552, -8.107]",GREEN Flood in Indonesia from: 22 Nov 2003 00 to: 24 Nov 2003 23.,GREEN,1,GREEN,1,Indonesia,11/22/2003,2003-11-24T23:59:59,3.32,DFO,IDN,FL,3,12000,FL 2389
FL_USA_20031119_823,"[-79.316, 38.876]",GREEN Flood in USA from: 19 Nov 2003 00 to: 22 Nov 2003 23.,GREEN,1,GREEN,1,USA,11/19/2003,2003-11-22T23:59:59,6.23,DFO,USA,FL,9,250,FL 2388
FL_MAR_20031117_824,"[-2.917, 34.962]",GREEN Flood in Morocco from: 17 Nov 2003 00 to: 21 Nov 2003 23.,GREEN,1,GREEN,1,Morocco,11/17/2003,2003-11-21T23:59:59,5.03,DFO,MAR,FL,13,-,FL 2387
FL_IDN_20031210_825,"[102.902, -1.042]",ORANGE Flood in Indonesia from: 10 Dec 2003 00 to: 23 Jan 2004 23.,ORANGE,2,ORANGE,2,Indonesia,12/10/2003,2004-01-23T23:59:59,6.87,DFO,IDN,FL,148,350000,FL 2403
FL_ESP_20031101_826,"[-6.249, 37.091]",GREEN Flood in Spain from: 01 Nov 2003 00 to: 18 Jan 2004 23.,GREEN,1,GREEN,1,Spain,11/1/2003,2004-01-18T23:59:59,6.02,DFO,ESP,FL,3,-,FL 2386
FL_MYS_20031217_827,"[117.982, 5.415]",GREEN Flood in Malaysia from: 17 Dec 2003 00 to: 10 Jan 2004 23.,GREEN,1,GREEN,1,Malaysia,12/17/2003,2004-01-10T23:59:59,5.73,DFO,MYS,FL,0,2000,FL 2406
FL_PHL_20031219_828,"[125.766, 8.882]",ORANGE Flood in Philippines from: 19 Dec 2003 00 to: 07 Jan 2004 23.,ORANGE,2,ORANGE,2,Philippines,12/19/2003,2004-01-07T23:59:59,5.41,DFO,PHL,FL,200,97500,FL 2407
FL_BOL_20031222_829,"[-65.058, -16.723]",GREEN Flood in Bolivia from: 22 Dec 2003 00 to: 26 Dec 2003 23.,GREEN,1,GREEN,1,Bolivia,12/22/2003,2003-12-26T23:59:59,4.61,DFO,BOL,FL,35,-,FL 2409
FL_TUR_20031224_830,"[30.788, 37.007]",GREEN Flood in Türkiye from: 24 Dec 2003 00 to: 26 Dec 2003 23.,GREEN,1,GREEN,1,Türkiye,12/24/2003,2003-12-26T23:59:59,3.59,DFO,TUR,FL,6,-,FL 2410
FL_USA_20031225_831,"[-117.246, 34.2]",GREEN Flood in USA from: 25 Dec 2003 00 to: 26 Dec 2003 23.,GREEN,1,GREEN,1,USA,12/25/2003,2003-12-26T23:59:59,2.71,DFO,USA,FL,15,-,FL 2411
FL_HND_20031128_832,"[-86.859, 15.73]",GREEN Flood in Honduras from: 28 Nov 2003 00 to: 24 Dec 2003 23.,GREEN,1,GREEN,1,Honduras,11/28/2003,2003-12-24T23:59:59,5.16,DFO,HND,FL,7,3000,FL 2392
FL_TZA_20031220_833,"[37.708, -4.075]",GREEN Flood in Tanzania from: 20 Dec 2003 00 to: 21 Dec 2003 23.,GREEN,1,GREEN,1,Tanzania,12/20/2003,2003-12-21T23:59:59,2.68,DFO,TZA,FL,0,2000,FL 2408
FL_MYS_20031130_834,"[103.22, 4.817]",GREEN Flood in Malaysia from: 30 Nov 2003 00 to: 18 Dec 2003 23.,GREEN,1,GREEN,1,Malaysia,11/30/2003,2003-12-18T23:59:59,5.63,DFO,MYS,FL,5,3000,FL 2401
FL_BRA_20040110_835,"[-44.679, -22.525]",ORANGE Flood in Brazil from: 10 Jan 2004 00 to: 08 Mar 2004 23.,ORANGE,2,ORANGE,2,Brazil,1/10/2004,2004-03-08T23:59:59,8.08,DFO,BRA,FL,161,230000,FL 2418
FL_KAZ_20040130_836,"[63.756, 45.181]",GREEN Flood in Kazakhstan from: 30 Jan 2004 00 to: 02 Mar 2004 23.,GREEN,1,GREEN,1,Kazakhstan,1/30/2004,2004-03-02T23:59:59,6.33,DFO,KAZ,FL,0,2000,FL 2426
FL_AGO_20040127_837,"[15.226, -16.048]",GREEN Flood in Angola from: 27 Jan 2004 00 to: 01 Mar 2004 23.,GREEN,1,GREEN,1,Angola,1/27/2004,2004-03-01T23:59:59,6.42,DFO,AGO,FL,0,-,FL 2425
FL_IRQ_20040116_838,"[46.163, 30.841]",GREEN Flood in Iraq from: 16 Jan 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Iraq,1/16/2004,2004-02-25T23:59:59,6.79,DFO,IRQ,FL,0,-,FL 2432
FL_AUS_20040114_839,"[141.148, -19.171]",GREEN Flood in Australia from: 14 Jan 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Australia,1/14/2004,2004-02-25T23:59:59,8.03,DFO,AUS,FL,0,3400,FL 2417
FL_MDG_20040108_840,"[44.642, -17.483]",GREEN Flood in Madagascar from: 08 Jan 2004 00 to: 20 Feb 2004 23.,GREEN,1,GREEN,1,Madagascar,1/8/2004,2004-02-20T23:59:59,6.89,DFO,MDG,FL,6,18000,FL 2431
FL_TUR_20040124_841,"[27.984, 38.157]",GREEN Flood in Türkiye from: 24 Jan 2004 00 to: 14 Feb 2004 23.,GREEN,1,GREEN,1,Türkiye,1/24/2004,2004-02-14T23:59:59,5.71,DFO,TUR,FL,0,-,FL 2433
FL_MOZ_20040125_842,"[32.868, -25.399]",GREEN Flood in Mozambique from: 25 Jan 2004 00 to: 06 Feb 2004 23.,GREEN,1,GREEN,1,Mozambique,1/25/2004,2004-02-06T23:59:59,4.23,DFO,MOZ,FL,2,-,FL 2423
FL_AUS_20040129_843,"[147.369, -41.406]",GREEN Flood in Australia from: 29 Jan 2004 00 to: 05 Feb 2004 23.,GREEN,1,GREEN,1,Australia,1/29/2004,2004-02-05T23:59:59,5.45,DFO,AUS,FL,0,-,FL 2424
FL_MYS_20040124_844,"[103.742, 1.627]",GREEN Flood in Malaysia from: 24 Jan 2004 00 to: 03 Feb 2004 23.,GREEN,1,GREEN,1,Malaysia,1/24/2004,2004-02-03T23:59:59,5.55,DFO,MYS,FL,3,6900,FL 2422
FL_IDN_20031210_845,"[102.902, -1.042]",ORANGE Flood in Indonesia from: 10 Dec 2003 00 to: 23 Jan 2004 23.,ORANGE,2,ORANGE,2,Indonesia,12/10/2003,2004-01-23T23:59:59,6.87,DFO,IDN,FL,148,350000,FL 2403
FL_YEM_20040112_846,"[45.331, 14.353]",GREEN Flood in Yemen from: 12 Jan 2004 00 to: 21 Jan 2004 23.,GREEN,1,GREEN,1,Yemen,1/12/2004,2004-01-21T23:59:59,5.03,DFO,YEM,FL,5,-,FL 2420
FL_IRN_20040110_847,"[51.44, 29.467]",GREEN Flood in Iran from: 10 Jan 2004 00 to: 19 Jan 2004 23.,GREEN,1,GREEN,1,Iran,1/10/2004,2004-01-19T23:59:59,5.94,DFO,IRN,FL,6,8000,FL 2415
FL_ESP_20031101_848,"[-6.249, 37.091]",GREEN Flood in Spain from: 01 Nov 2003 00 to: 18 Jan 2004 23.,GREEN,1,GREEN,1,Spain,11/1/2003,2004-01-18T23:59:59,6.02,DFO,ESP,FL,3,-,FL 2386
FL_NAM_20040114_849,"[17.112, -22.551]",GREEN Flood in Namibia from: 14 Jan 2004 00 to: 17 Jan 2004 23.,GREEN,1,GREEN,1,Namibia,1/14/2004,2004-01-17T23:59:59,3.64,DFO,NAM,FL,1,-,FL 2421
FL_NAM_20040201_850,"[21.427, -14.562]",GREEN Flood in Namibia from: 01 Feb 2004 00 to: 02 Jun 2004 23.,GREEN,1,GREEN,1,Namibia,2/1/2004,2004-06-02T23:59:59,8.18,DFO,NAM,FL,10,40000,FL 2430
FL_BRA_20040211_851,"[-50.482, -11.878]",GREEN Flood in Brazil from: 11 Feb 2004 00 to: 05 May 2004 23.,GREEN,1,GREEN,1,Brazil,2/11/2004,2004-05-05T23:59:59,7.07,DFO,BRA,FL,0,-,FL 2440
FL_BOL_20040223_852,"[-63.676, -12.852]",GREEN Flood in Bolivia from: 23 Feb 2004 00 to: 01 Apr 2004 23.,GREEN,1,GREEN,1,Bolivia,2/23/2004,2004-04-01T23:59:59,6.91,DFO,BOL,FL,0,-,FL 2443
FL_AUS_20040218_853,"[134.694, -16.977]",GREEN Flood in Australia from: 18 Feb 2004 00 to: 10 Mar 2004 23.,GREEN,1,GREEN,1,Australia,2/18/2004,2004-03-10T23:59:59,6.87,DFO,AUS,FL,0,-,FL 2441
FL_BRA_20040110_854,"[-44.679, -22.525]",ORANGE Flood in Brazil from: 10 Jan 2004 00 to: 08 Mar 2004 23.,ORANGE,2,ORANGE,2,Brazil,1/10/2004,2004-03-08T23:59:59,8.08,DFO,BRA,FL,161,230000,FL 2418
FL_AUS_20040220_855,"[124.624, -17.945]",GREEN Flood in Australia from: 20 Feb 2004 00 to: 07 Mar 2004 23.,GREEN,1,GREEN,1,Australia,2/20/2004,2004-03-07T23:59:59,5.85,DFO,AUS,FL,0,-,FL 2442
FL_KAZ_20040130_856,"[63.756, 45.181]",GREEN Flood in Kazakhstan from: 30 Jan 2004 00 to: 02 Mar 2004 23.,GREEN,1,GREEN,1,Kazakhstan,1/30/2004,2004-03-02T23:59:59,6.33,DFO,KAZ,FL,0,2000,FL 2426
FL_AGO_20040127_857,"[15.226, -16.048]",GREEN Flood in Angola from: 27 Jan 2004 00 to: 01 Mar 2004 23.,GREEN,1,GREEN,1,Angola,1/27/2004,2004-03-01T23:59:59,6.42,DFO,AGO,FL,0,-,FL 2425
FL_AUS_20040114_858,"[141.148, -19.171]",GREEN Flood in Australia from: 14 Jan 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Australia,1/14/2004,2004-02-25T23:59:59,8.03,DFO,AUS,FL,0,3400,FL 2417
FL_IRQ_20040116_859,"[46.163, 30.841]",GREEN Flood in Iraq from: 16 Jan 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Iraq,1/16/2004,2004-02-25T23:59:59,6.79,DFO,IRQ,FL,0,-,FL 2432
FL_PHL_20040211_860,"[125.744, 8.229]",GREEN Flood in Philippines from: 11 Feb 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Philippines,2/11/2004,2004-02-25T23:59:59,5.49,DFO,PHL,FL,7,20000,FL 2434
FL_NZL_20040213_861,"[175.533, -40.153]",GREEN Flood in New Zealand from: 13 Feb 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,New Zealand,2/13/2004,2004-02-25T23:59:59,5.59,DFO,NZL,FL,2,2500,FL 2435
FL_IDN_20040217_862,"[108.144, -6.41]",GREEN Flood in Indonesia from: 17 Feb 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Indonesia,2/17/2004,2004-02-25T23:59:59,4.52,DFO,IDN,FL,0,4000,FL 2437
FL_IDN_20040222_863,"[99.124, 3.282]",GREEN Flood in Indonesia from: 22 Feb 2004 00 to: 25 Feb 2004 23.,GREEN,1,GREEN,1,Indonesia,2/22/2004,2004-02-25T23:59:59,3.64,DFO,IDN,FL,1,3000,FL 2439
FL_IDN_20040218_864,"[106.838, -6.194]",GREEN Flood in Indonesia from: 18 Feb 2004 00 to: 23 Feb 2004 23.,GREEN,1,GREEN,1,Indonesia,2/18/2004,2004-02-23T23:59:59,3.23,DFO,IDN,FL,5,13000,FL 2438
FL_MDG_20040108_865,"[44.642, -17.483]",GREEN Flood in Madagascar from: 08 Jan 2004 00 to: 20 Feb 2004 23.,GREEN,1,GREEN,1,Madagascar,1/8/2004,2004-02-20T23:59:59,6.89,DFO,MDG,FL,6,18000,FL 2431
FL_NAM_20040201_866,"[21.427, -14.562]",GREEN Flood in Namibia from: 01 Feb 2004 00 to: 02 Jun 2004 23.,GREEN,1,GREEN,1,Namibia,2/1/2004,2004-06-02T23:59:59,8.18,DFO,NAM,FL,10,40000,FL 2430
FL_BRA_20040211_867,"[-50.482, -11.878]",GREEN Flood in Brazil from: 11 Feb 2004 00 to: 05 May 2004 23.,GREEN,1,GREEN,1,Brazil,2/11/2004,2004-05-05T23:59:59,7.07,DFO,BRA,FL,0,-,FL 2440
FL_RUS_20040330_868,"[34.485, 53.474]",GREEN Flood in Russia from: 30 Mar 2004 00 to: 05 May 2004 23.,GREEN,1,GREEN,1,Russia,3/30/2004,2004-05-05T23:59:59,7.49,DFO,RUS,FL,0,1220,FL 2463
FL_USA_20040328_869,"[-97.999, 48.162]",GREEN Flood in USA from: 28 Mar 2004 00 to: 11 Apr 2004 23.,GREEN,1,GREEN,1,USA,3/28/2004,2004-04-11T23:59:59,5.97,DFO,USA,FL,0,1000,FL 2462
FL_BIH_20040323_870,"[18.025, 45.289]",GREEN Flood in Bosnia-Herzegovina from: 23 Mar 2004 00 to: 03 Apr 2004 23.,GREEN,1,GREEN,1,Bosnia-Herzegovina,3/23/2004,2004-04-03T23:59:59,5.75,DFO,BIH,FL,0,-,FL 2460
FL_AUS_20040327_871,"[120.06, -21.403]",GREEN Flood in Australia from: 27 Mar 2004 00 to: 03 Apr 2004 23.,GREEN,1,GREEN,1,Australia,3/27/2004,2004-04-03T23:59:59,5.63,DFO,AUS,FL,0,250,FL 2461
FL_BOL_20040223_872,"[-63.676, -12.852]",GREEN Flood in Bolivia from: 23 Feb 2004 00 to: 01 Apr 2004 23.,GREEN,1,GREEN,1,Bolivia,2/23/2004,2004-04-01T23:59:59,6.91,DFO,BOL,FL,0,-,FL 2443
FL_PNG_20040320_873,"[145.509, -5.677]",GREEN Flood in Papua New Guinea from: 20 Mar 2004 00 to: 31 Mar 2004 23.,GREEN,1,GREEN,1,Papua New Guinea,3/20/2004,2004-03-31T23:59:59,4.6,DFO,PNG,FL,2,4000,FL 2459
FL_AUS_20040319_874,"[143.299, -13.875]",GREEN Flood in Australia from: 19 Mar 2004 00 to: 27 Mar 2004 23.,GREEN,1,GREEN,1,Australia,3/19/2004,2004-03-27T23:59:59,6.03,DFO,AUS,FL,0,-,FL 2458
FL_MOZ_20040305_875,"[34.557, -19.186]",GREEN Flood in Mozambique from: 05 Mar 2004 00 to: 19 Mar 2004 23.,GREEN,1,GREEN,1,Mozambique,3/5/2004,2004-03-19T23:59:59,4.7,DFO,MOZ,FL,0,100,FL 2448
