Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,Death,Displaced,GDACS_ID,,,,
FL_BLR_20010429_185,Green,1,Green,1,Belarus,4/29/2001,5/1/2001,4.72,DFO,BLR,FL,0,0,FL 1717,,,,
FL_GHA_20010627_186,Orange,2,Orange,2,Ghana,6/27/2001,6/30/2001,3.22,DFO,GHA,FL,12,80000,FL 1740,,,,
FL_CMR_20010628_187,Green,1,Green,1,Cameroon,6/28/2001,6/29/2001,3.34,DFO,CMR,FL,22,1000,FL 1741,,,,
FL_NPL_20010626_188,Green,1,Green,1,Nepal,6/26/2001,6/26/2001,2.67,DFO,NPL,FL,35,0,FL 1739,,,,
FL_UNK_20010620_189,Green,1,Green,1,East Timor,6/20/2001,6/23/2001,3.17,DFO,TLS,FL,1,400,FL 1738,,,,
FL_CHN_20010619_190,Green,1,Green,1,China,6/19/2001,6/23/2001,4.26,DFO,CHN,FL,66,10000,FL 1736,,,,
FL_IND_20010605_191,Red,3,Red,3,India,6/5/2001,6/22/2001,5.5,DFO,IND,FL,15,800000,FL 1731,,,,
FL_POL_20010619_192,Green,1,Green,1,Poland,6/19/2001,6/22/2001,4.76,DFO,POL,FL,9,6000,FL 1735,,,,
FL_IND_20010620_193,Green,1,Green,1,India,6/20/2001,6/21/2001,4.89,DFO,IND,FL,29,0,FL 1737,,,,
FL_ECU_20010611_194,Green,1,Green,1,Ecuador,6/11/2001,6/20/2001,4.56,DFO,ECU,FL,41,8000,FL 1734,,,,
FL_CHN_20010606_195,Orange,2,Orange,2,China,6/6/2001,6/17/2001,5.36,DFO,CHN,FL,100,237000,FL 1732,,,,
FL_USA_20010606_196,Green,1,Green,1,Usa,6/6/2001,6/13/2001,5.41,DFO,USA,FL,47,30000,FL 1733,,,,
FL_URY_20010430_197,Green,1,Green,1,Uruguay,4/30/2001,6/2/2001,5.37,DFO,URY,FL,0,5000,FL 1718,,,,
FL_IND_20010708_198,Red,3,Red,3,India,7/8/2001,8/10/2001,6.85,DFO,IND,FL,100,2000000,FL 1747,,,,
FL_POL_20010720_199,Green,1,Green,1,Poland,7/20/2001,8/3/2001,5.86,DFO,POL,FL,30,16000,FL 1758,,,,
FL_NPL_20010729_200,Green,1,Green,1,Nepal,7/29/2001,8/1/2001,3.72,DFO,NPL,FL,20,100,FL 1764,,,,
FL_IDN_20010731_201,Orange,2,Orange,2,Indonesia,7/31/2001,8/1/2001,3.7,DFO,IDN,FL,108,1500,FL 1765,,,,
FL_IDN_20010731_202,Green,1,Green,1,Indonesia,7/31/2001,8/1/2001,3.68,DFO,IDN,FL,1,3000,FL 1767,,,,
FL_UNK_20010731_203,Red,3,Red,3,Bangladesh,7/31/2001,7/31/2001,6.8,DFO,BGD,FL,36,2750000,FL 1766,,,,
FL_TWN_20010729_204,Green,1,Green,1,China,7/29/2001,7/30/2001,4.2,DFO,CHN,FL,78,0,FL 1762,,,,
FL_TWN_20010729_204,Green,1,Green,1,"Taiwan, Province Of China",7/29/2001,7/30/2001,4.2,DFO,TWN,FL,78,0,FL 1762,,,,
FL_KOR_20010729_205,Green,1,Green,1,Republic Of Korea,7/29/2001,7/30/2001,3.65,DFO,PRK,FL,3,12000,FL 1763,,,,
FL_YEM_20010726_206,Green,1,Green,1,Yemen,7/26/2001,7/29/2001,4.64,DFO,YEM,FL,20,0,FL 1760,,,,
FL_USA_20010729_207,Green,1,Green,1,Usa,7/29/2001,7/29/2001,4.15,DFO,USA,FL,2,300,FL 1761,,,,
FL_CHN_20010725_208,Green,1,Green,1,China,7/25/2001,7/26/2001,4.43,DFO,CHN,FL,30,0,FL 1759,,,,
FL_PAK_20010722_209,Orange,2,Orange,2,Pakistan,7/22/2001,7/25/2001,5.65,DFO,PAK,FL,230,40000,FL 1757,,,,
FL_NIC_20010721_210,Green,1,Green,1,Nicaragua,7/21/2001,7/22/2001,3.71,DFO,NIC,FL,2,10000,FL 1756,,,,
FL_NGA_20010722_211,Green,1,Green,1,Nigeria,7/22/2001,7/22/2001,3.03,DFO,NGA,FL,0,3802,FL 1768,,,,
FL_IRN_20010720_212,Green,1,Green,1,Islamic Republic Of Iran,7/20/2001,7/21/2001,4.17,DFO,IRN,FL,34,0,FL 1755,,,,
FL_PHL_20010701_213,Red,3,Red,3,Philippines,7/1/2001,7/19/2001,6.89,DFO,PHL,FL,178,800000,FL 1743,,,,
FL_USA_20010717_214,Green,1,Green,1,Usa,7/17/2001,7/18/2001,3.84,DFO,USA,FL,3,0,FL 1754,,,,
FL_IND_20010716_215,Green,1,Green,1,India,7/16/2001,7/16/2001,3.39,DFO,IND,FL,26,0,FL 1753,,,,
FL_IND_20010704_216,Green,1,Green,1,India,7/4/2001,7/16/2001,4.76,DFO,IND,FL,86,40000,FL 1744,,,,
FL_ZAF_20010714_217,Green,1,Green,1,Republic Of Korea,7/14/2001,7/15/2001,3.65,DFO,PRK,FL,52,572,FL 1752,,,,
FL_TWN_20010711_218,Green,1,Green,1,China,7/11/2001,7/13/2001,3.9,DFO,CHN,FL,5,0,FL 1751,,,,
FL_TWN_20010711_218,Green,1,Green,1,"Taiwan, Province Of China",7/11/2001,7/13/2001,3.9,DFO,TWN,FL,5,0,FL 1751,,,,
FL_RUS_20010707_219,Green,1,Green,1,Russia,7/7/2001,7/13/2001,6.51,DFO,RUS,FL,11,20000,FL 1745,,,,
FL_CHN_20010711_220,Green,1,Green,1,China,7/11/2001,7/12/2001,4.56,DFO,CHN,FL,29,0,FL 1749,,,,
FL_CIV_20010711_221,Green,1,Green,1,Ivory Coast,7/11/2001,7/11/2001,3.26,DFO,CIV,FL,2,0,FL 1750,,,,
FL_POL_20010710_222,Green,1,Green,1,Poland,7/10/2001,7/10/2001,3.13,DFO,POL,FL,4,650,FL 1748,,,,
FL_USA_20010708_223,Green,1,Green,1,Usa,7/8/2001,7/9/2001,4.53,DFO,USA,FL,2,6000,FL 1746,,,,
FL_VNM_20010703_224,Green,1,Green,1,Viet Nam,7/3/2001,7/6/2001,5.02,DFO,VNM,FL,32,13000,FL 1742,,,,
FL_KHM_20010815_225,Red,3,Red,3,Cambodia,8/15/2001,11/19/2001,7.16,DFO,KHM,FL,416,1060000,FL 1781,,,,
FL_TCD_20010819_226,Green,1,Green,1,Chad,8/19/2001,10/11/2001,6.75,DFO,TCD,FL,100,40000,FL 1778,,,,
FL_GIN_20010818_227,Green,1,Green,1,Guinea,8/18/2001,10/9/2001,7.45,DFO,GIN,FL,11,43500,FL 1793,,,,
FL_SDN_20010806_228,Green,1,Green,1,Sudan,8/6/2001,9/13/2001,7.34,DFO,SDN,FL,5,45000,FL 1772,,,,
FL_IND_20010820_229,Orange,2,Orange,2,India,8/20/2001,9/11/2001,5.91,DFO,IND,FL,65,300000,FL 1789,,,,
FL_CHN_20010828_230,Green,1,Green,1,China,8/28/2001,9/9/2001,5.27,DFO,CHN,FL,4,50000,FL 1787,,,,
FL_NGA_20010827_231,Orange,2,Orange,2,Nigeria,8/27/2001,9/4/2001,5.41,DFO,NGA,FL,200,80000,FL 1786,,,,
FL_NPL_20010829_232,Green,1,Green,1,Nepal,8/29/2001,9/3/2001,3.53,DFO,NPL,FL,17,0,FL 1788,,,,
FL_ZAF_20010817_233,Green,1,Green,1,South Africa,8/17/2001,9/3/2001,4.66,DFO,ZAF,FL,0,15000,FL 1782,,,,
FL_UGA_20010820_234,Green,1,Green,1,Uganda,8/20/2001,8/29/2001,5.2,DFO,UGA,FL,0,4000,FL 1785,,,,
FL_CHN_20010825_235,Green,1,Green,1,China,8/25/2001,8/25/2001,3.75,DFO,CHN,FL,15,2000,FL 1784,,,,
FL_THA_20010810_236,Orange,2,Orange,2,Thailand,8/10/2001,8/25/2001,4.82,DFO,THA,FL,173,10000,FL 1776,,,,
FL_VNM_20010820_237,Green,1,Green,1,Viet Nam,8/20/2001,8/22/2001,4.85,DFO,VNM,FL,11,640,FL 1783,,,,
FL_PAK_20010816_238,Green,1,Green,1,Pakistan,8/16/2001,8/16/2001,3.48,DFO,PAK,FL,6,0,FL 1780,,,,
FL_IND_20010814_239,Green,1,Green,1,India,8/14/2001,8/15/2001,3.78,DFO,IND,FL,16,0,FL 1779,,,,
FL_PHL_20010812_240,Green,1,Green,1,Philippines,8/12/2001,8/14/2001,4.98,DFO,PHL,FL,34,79000,FL 1777,,,,
FL_IRN_20010810_241,Orange,2,Orange,2,Islamic Republic Of Iran,8/10/2001,8/12/2001,5.67,DFO,IRN,FL,600,15000,FL 1775,,,,
FL_RUS_20010806_242,Green,1,Green,1,Russia,8/6/2001,8/12/2001,5.41,DFO,RUS,FL,11,30000,FL 1773,,,,
FL_IND_20010708_243,Red,3,Red,3,India,7/8/2001,8/10/2001,6.85,DFO,IND,FL,100,2000000,FL 1747,,,,
FL_AFG_20010808_244,Green,1,Green,1,Afghanistan,8/8/2001,8/8/2001,3.11,DFO,AFG,FL,2,0,FL 1774,,,,
FL_YEM_20010805_245,Green,1,Green,1,Yemen,8/5/2001,8/5/2001,3.62,DFO,YEM,FL,11,0,FL 1771,,,,
FL_USA_20010803_246,Green,1,Green,1,Usa,8/3/2001,8/4/2001,4.59,DFO,USA,FL,2,100,FL 1769,,,,
FL_PRK_20010801_247,Green,1,Green,1,Republic Of Korea,8/1/2001,8/4/2001,4.31,DFO,PRK,FL,0,10000,FL 1770,,,,
FL_POL_20010720_248,Green,1,Green,1,Poland,7/20/2001,8/3/2001,5.86,DFO,POL,FL,30,16000,FL 1758,,,,
FL_NPL_20010729_249,Green,1,Green,1,Nepal,7/29/2001,8/1/2001,3.72,DFO,NPL,FL,20,100,FL 1764,,,,
FL_IDN_20010731_250,Orange,2,Orange,2,Indonesia,7/31/2001,8/1/2001,3.7,DFO,IDN,FL,108,1500,FL 1765,,,,
FL_IDN_20010731_251,Green,1,Green,1,Indonesia,7/31/2001,8/1/2001,3.68,DFO,IDN,FL,1,3000,FL 1767,,,,
FL_KHM_20010815_252,Red,3,Red,3,Cambodia,8/15/2001,11/19/2001,7.16,DFO,KHM,FL,416,1060000,FL 1781,,,,
FL_TCD_20010819_253,Green,1,Green,1,Chad,8/19/2001,10/11/2001,6.75,DFO,TCD,FL,100,40000,FL 1778,,,,
FL_GIN_20010818_254,Green,1,Green,1,Guinea,8/18/2001,10/9/2001,7.45,DFO,GIN,FL,11,43500,FL 1793,,,,
FL_BRA_20010929_255,Green,1,Green,1,Brazil,9/29/2001,10/4/2001,6.57,DFO,BRA,FL,13,12000,FL 1802,,,,
FL_IND_20010930_256,Green,1,Green,1,India,9/30/2001,10/2/2001,5.13,DFO,IND,FL,12,9000,FL 1803,,,,
FL_MEX_20010924_257,Green,1,Green,1,Mexico,9/24/2001,10/2/2001,5.51,DFO,MEX,FL,3,38000,FL 1799,,,,
FL_PHL_20010924_258,Green,1,Green,1,Philippines,9/24/2001,9/25/2001,4.08,DFO,PHL,FL,1,0,FL 1800,,,,
FL_IND_20010907_259,Orange,2,Orange,2,India,9/7/2001,9/24/2001,5.73,DFO,IND,FL,146,30000,FL 1791,,,,
FL_CHN_20010919_260,Orange,2,Orange,2,China,9/19/2001,9/22/2001,4.77,DFO,CHN,FL,25,100000,FL 1797,,,,
FL_RWD_20010922_261,Green,1,Green,1,Rwanda,9/22/2001,9/22/2001,3.25,DFO,RWA,FL,10,0,FL 1801,,,,
FL_NIC_20010918_262,Green,1,Green,1,Nicaragua,9/18/2001,9/21/2001,4.49,DFO,NIC,FL,4,800,FL 1796,,,,
FL_IRN_20010919_263,Green,1,Green,1,Islamic Republic Of Iran,9/19/2001,9/20/2001,4.31,DFO,IRN,FL,1,800,FL 1798,,,,
FL_TWN_20010916_264,Green,1,Green,1,China,9/16/2001,9/20/2001,4.45,DFO,CHN,FL,90,10000,FL 1795,,,,
FL_TWN_20010916_264,Green,1,Green,1,"Taiwan, Province Of China",9/16/2001,9/20/2001,4.45,DFO,TWN,FL,90,10000,FL 1795,,,,
FL_ITA_20010914_265,Green,1,Green,1,Italy,9/14/2001,9/15/2001,2.14,DFO,ITA,FL,2,0,FL 1794,,,,
FL_SDN_20010806_266,Green,1,Green,1,Sudan,8/6/2001,9/13/2001,7.34,DFO,SDN,FL,5,45000,FL 1772,,,,
FL_THA_20010910_267,Green,1,Green,1,Thailand,9/10/2001,9/12/2001,4.65,DFO,THA,FL,0,0,FL 1792,,,,
FL_IND_20010820_268,Orange,2,Orange,2,India,8/20/2001,9/11/2001,5.91,DFO,IND,FL,65,300000,FL 1789,,,,
FL_CHN_20010828_269,Green,1,Green,1,China,8/28/2001,9/9/2001,5.27,DFO,CHN,FL,4,50000,FL 1787,,,,
FL_BRA_20010903_270,Green,1,Green,1,Brazil,9/3/2001,9/4/2001,4.42,DFO,BRA,FL,3,2400,FL 1790,,,,
FL_NGA_20010827_271,Orange,2,Orange,2,Nigeria,8/27/2001,9/4/2001,5.41,DFO,NGA,FL,200,80000,FL 1786,,,,
FL_NPL_20010829_272,Green,1,Green,1,Nepal,8/29/2001,9/3/2001,3.53,DFO,NPL,FL,17,0,FL 1788,,,,
FL_ZAF_20010817_273,Green,1,Green,1,South Africa,8/17/2001,9/3/2001,4.66,DFO,ZAF,FL,0,15000,FL 1782,,,,
FL_ARG_20011001_274,Green,1,Green,1,Argentina,10/1/2001,12/1/2001,7.89,DFO,ARG,FL,2,14500,FL 1810,,,,
FL_KHM_20010815_275,Red,3,Red,3,Cambodia,8/15/2001,11/19/2001,7.16,DFO,KHM,FL,416,1060000,FL 1781,,,,
FL_NIC_20011026_276,Red,3,Red,3,Nicaragua,10/26/2001,11/15/2001,6.17,DFO,NIC,FL,19,27118340,FL 1818,,,,
FL_RWD_20011030_277,Green,1,Green,1,Rwanda,10/30/2001,11/2/2001,3.68,DFO,RWA,FL,2,3000,FL 1819,,,,
FL_IDN_20011017_278,Green,1,Green,1,Indonesia,10/17/2001,10/27/2001,4.36,DFO,IDN,FL,20,18000,FL 1817,,,,
FL_VNM_20011020_279,Green,1,Green,1,Viet Nam,10/20/2001,10/24/2001,5.56,DFO,VNM,FL,39,0,FL 1815,,,,
FL_GBR_20011021_280,Green,1,Green,1,Uk,10/21/2001,10/23/2001,4.53,DFO,UGA,FL,0,0,FL 1816,,,,
FL_IND_20011016_281,Orange,2,Orange,2,India,10/16/2001,10/21/2001,5.72,DFO,IND,FL,143,50000,FL 1811,,,,
FL_FRA_20011020_282,Green,1,Green,1,France,10/20/2001,10/21/2001,3.89,DFO,FRA,FL,2,300,FL 1814,,,,
FL_USA_20011015_283,Green,1,Green,1,Usa,10/15/2001,10/19/2001,4.94,DFO,USA,FL,0,0,FL 1812,,,,
FL_BGD_20011017_284,Green,1,Green,1,Bangladesh,10/17/2001,10/19/2001,3.43,DFO,BGD,FL,0,1200,FL 1813,,,,
FL_TCD_20010819_285,Green,1,Green,1,Chad,8/19/2001,10/11/2001,6.75,DFO,TCD,FL,100,40000,FL 1778,,,,
FL_PRK_20011009_286,Green,1,Green,1,Republic Of Korea,10/9/2001,10/11/2001,4.6,DFO,PRK,FL,81,60000,FL 1809,,,,
FL_PHL_20011010_287,Green,1,Green,1,Philippines,10/10/2001,10/10/2001,2.27,DFO,PHL,FL,4,300,FL 1808,,,,
FL_IDN_20011008_288,Green,1,Green,1,Indonesia,10/8/2001,10/9/2001,3.65,DFO,IDN,FL,0,4000,FL 1807,,,,
FL_GIN_20010818_289,Green,1,Green,1,Guinea,8/18/2001,10/9/2001,7.45,DFO,GIN,FL,11,43500,FL 1793,,,,
FL_NPL_20011005_290,Green,1,Green,1,Nepal,10/5/2001,10/7/2001,4.4,DFO,NPL,FL,2,800,FL 1805,,,,
FL_FRA_20011007_291,Green,1,Green,1,France,10/7/2001,10/7/2001,3.62,DFO,FRA,FL,2,0,FL 1806,,,,
FL_BRA_20010929_292,Green,1,Green,1,Brazil,9/29/2001,10/4/2001,6.57,DFO,BRA,FL,13,12000,FL 1802,,,,
FL_IND_20010930_293,Green,1,Green,1,India,9/30/2001,10/2/2001,5.13,DFO,IND,FL,12,9000,FL 1803,,,,
FL_IRN_20011001_294,Green,1,Green,1,Islamic Republic Of Iran,10/1/2001,10/2/2001,4.74,DFO,IRN,FL,0,3000,FL 1804,,,,
FL_MEX_20010924_295,Green,1,Green,1,Mexico,9/24/2001,10/2/2001,5.51,DFO,MEX,FL,3,38000,FL 1799,,,,
FL_USA_20011128_296,Green,1,Green,1,Usa,11/28/2001,12/7/2001,6.12,DFO,USA,FL,1,400,FL 1829,,,,
FL_ARG_20011001_297,Green,1,Green,1,Argentina,10/1/2001,12/1/2001,7.89,DFO,ARG,FL,2,14500,FL 1810,,,,
FL_GRC_20011129_298,Green,1,Green,1,Greece,11/29/2001,11/29/2001,2.69,DFO,GRC,FL,0,0,FL 1830,,,,
FL_BRA_20011119_299,Green,1,Green,1,Brazil,11/19/2001,11/23/2001,5.35,DFO,BRA,FL,12,5000,FL 1828,,,,
FL_PHL_20011119_300,Green,1,Green,1,Philippines,11/19/2001,11/21/2001,4.27,DFO,PHL,FL,0,29000,FL 1827,,,,
FL_USA_20011115_301,Green,1,Green,1,Usa,11/15/2001,11/19/2001,4.59,DFO,USA,FL,10,0,FL 1825,,,,
FL_KHM_20010815_302,Red,3,Red,3,Cambodia,8/15/2001,11/19/2001,7.16,DFO,KHM,FL,416,1060000,FL 1781,,,,
FL_UGA_20011115_303,Green,1,Green,1,Uganda,11/15/2001,11/16/2001,3.39,DFO,UGA,FL,0,1200,FL 1826,,,,
FL_NIC_20011026_304,Red,3,Red,3,Nicaragua,10/26/2001,11/15/2001,6.17,DFO,NIC,FL,19,27118340,FL 1818,,,,
FL_CUB_20011107_305,Green,1,Green,1,Cuba,11/7/2001,11/15/2001,4.9,DFO,CUB,FL,0,250,FL 1823,,,,
FL_ALG_20011110_306,Orange,2,Orange,2,Algeria,11/10/2001,11/14/2001,3.99,DFO,DZA,FL,711,24000,FL 1824,,,,
FL_SOM_20011101_307,Green,1,Green,1,Somalia,11/1/2001,11/14/2001,4.74,DFO,SOM,FL,0,6000,FL 1820,,,,
FL_MYS_20011105_308,Green,1,Green,1,Malaysia,11/5/2001,11/12/2001,4.76,DFO,MYS,FL,1,0,FL 1821,,,,
FL_PHL_20011106_309,Orange,2,Orange,2,Philippines,11/6/2001,11/9/2001,3.39,DFO,PHL,FL,320,223000,FL 1822,,,,
FL_RWD_20011030_310,Green,1,Green,1,Rwanda,10/30/2001,11/2/2001,3.68,DFO,RWA,FL,2,3000,FL 1819,,,,
FL_MWI_20011229_311,Green,1,Green,1,Malawi,12/29/2001,3/5/2002,5.41,DFO,MWI,FL,1,20000,FL 1854,,,,
FL_MYS_20011222_312,Green,1,Green,1,Malaysia,12/22/2001,1/3/2002,5.47,DFO,MYS,FL,11,18000,FL 1844,,,,
FL_IDN_20011228_313,Green,1,Green,1,Indonesia,12/28/2001,1/1/2002,4.66,DFO,IDN,FL,9,3000,FL 1851,,,,
FL_FRA_20011229_314,Green,1,Green,1,France,12/29/2001,12/30/2001,4.27,DFO,FRA,FL,0,240,FL 1852,,,,
FL_PER_20011226_315,Green,1,Green,1,Peru,12/26/2001,12/29/2001,6.04,DFO,PER,FL,6,20000,FL 1848,,,,
FL_SYR_20011227_316,Green,1,Green,1,Syrian Arab Republic,12/27/2001,12/28/2001,3.06,DFO,SYR,FL,3,0,FL 1850,,,,
FL_TUR_20011225_317,Green,1,Green,1,Türkiye,12/25/2001,12/26/2001,4.13,DFO,TUR,FL,1,0,FL 1849,,,,
FL_MAR_20011223_318,Green,1,Green,1,Morocco,12/23/2001,12/26/2001,4.41,DFO,MAR,FL,15,300,FL 1845,,,,
FL_BRA_20011224_319,Green,1,Green,1,Brazil,12/24/2001,12/25/2001,4.6,DFO,BRA,FL,60,2000,FL 1846,,,,
FL_USA_20011217_320,Green,1,Green,1,Usa,12/17/2001,12/25/2001,5.61,DFO,USA,FL,3,100,FL 1840,,,,
FL_THA_20011224_321,Green,1,Green,1,Thailand,12/24/2001,12/24/2001,3.93,DFO,THA,FL,0,25000,FL 1847,,,,
FL_ZAF_20011219_322,Green,1,Green,1,South Africa,12/19/2001,12/22/2001,3.48,DFO,ZAF,FL,3,300,FL 1843,,,,
FL_MYS_20011216_323,Green,1,Green,1,Malaysia,12/16/2001,12/19/2001,4.84,DFO,MYS,FL,0,1000,FL 1842,,,,
FL_CHN_20011217_324,Green,1,Green,1,China,12/17/2001,12/18/2001,4.54,DFO,CHN,FL,0,4000,FL 1853,,,,
FL_SRB_20011216_325,Green,1,Green,1,Serbia,12/16/2001,12/18/2001,2.96,DFO,SRB,FL,9,600,FL 1838,,,,
FL_ZWE_20011216_326,Green,1,Green,1,Zimbabwe,12/16/2001,12/18/2001,5.03,DFO,ZWE,FL,0,0,FL 1839,,,,
FL_UNK_20011217_327,Green,1,Green,1,Congo,12/17/2001,12/17/2001,4.12,DFO,COG,FL,0,13000,FL 1841,,,,
FL_MOZ_20011215_328,Green,1,Green,1,Mozambique,12/15/2001,12/16/2001,2.62,DFO,MOZ,FL,0,0,FL 1837,,,,
FL_COL_20011213_329,Green,1,Green,1,Colombia,12/13/2001,12/14/2001,4.03,DFO,COL,FL,8,0,FL 1836,,,,
FL_ZAF_20011211_330,Green,1,Green,1,South Africa,12/11/2001,12/12/2001,3.59,DFO,ZAF,FL,5,100,FL 1835,,,,
FL_TUR_20011202_331,Green,1,Green,1,Türkiye,12/2/2001,12/9/2001,5.08,DFO,TUR,FL,5,570,FL 1831,,,,
FL_MYS_20011204_332,Green,1,Green,1,Malaysia,12/4/2001,12/7/2001,3.47,DFO,MYS,FL,0,6000,FL 1832,,,,
FL_USA_20011128_333,Green,1,Green,1,Usa,11/28/2001,12/7/2001,6.12,DFO,USA,FL,1,400,FL 1829,,,,
FL_PHL_20011205_334,Green,1,Green,1,Philippines,12/5/2001,12/7/2001,3.93,DFO,PHL,FL,2,10000,FL 1834,,,,
FL_IRN_20011205_335,Green,1,Green,1,Islamic Republic Of Iran,12/5/2001,12/5/2001,2.7,DFO,IRN,FL,6,0,FL 1833,,,,
FL_ARG_20011001_336,Green,1,Green,1,Argentina,10/1/2001,12/1/2001,7.89,DFO,ARG,FL,2,14500,FL 1810,,,,
FL_BRA_20020115_337,Green,1,Green,1,Brazil,1/15/2002,4/2/2002,7.04,DFO,BRA,FL,0,0,FL 1885,,,,
FL_MWI_20011229_338,Green,1,Green,1,Malawi,12/29/2001,3/5/2002,5.41,DFO,MWI,FL,1,20000,FL 1854,,,,
FL_IDN_20020127_339,Orange,2,Orange,2,Indonesia,1/27/2002,2/12/2002,6.14,DFO,IDN,FL,147,380000,FL 1870,,,,
FL_LTU_20020127_340,Green,1,Green,1,Lithuania,1/27/2002,2/2/2002,4.3,DFO,LTU,FL,0,0,FL 1869,,,,
FL_USA_20020123_341,Green,1,Green,1,Usa,1/23/2002,1/29/2002,5.79,DFO,USA,FL,6,0,FL 1867,,,,
FL_USA_20020126_342,Green,1,Green,1,Usa,1/26/2002,1/28/2002,3.29,DFO,USA,FL,3,0,FL 1868,,,,
FL_IDN_20020115_343,Green,1,Green,1,Indonesia,1/15/2002,1/26/2002,3.99,DFO,IDN,FL,0,3000,FL 1865,,,,
FL_RUS_20020106_344,Green,1,Green,1,Russia,1/6/2002,1/23/2002,5.54,DFO,RUS,FL,1,3000,FL 1862,,,,
FL_IDN_20020113_345,Green,1,Green,1,Indonesia,1/13/2002,1/18/2002,4.4,DFO,IDN,FL,13,0,FL 1864,,,,
FL_NZL_20020112_346,Green,1,Green,1,New Zealand,1/12/2002,1/15/2002,4.81,DFO,NZL,FL,0,0,FL 1878,,,,
FL_IRN_20020111_347,Green,1,Green,1,Islamic Republic Of Iran,1/11/2002,1/13/2002,5.25,DFO,IRN,FL,11,0,FL 1863,,,,
FL_SEN_20020109_348,Orange,2,Orange,2,Senegal,1/9/2002,1/12/2002,5.4,DFO,SEN,FL,28,80000,FL 1866,,,,
FL_IDN_20020108_349,Green,1,Green,1,Indonesia,1/8/2002,1/12/2002,3.87,DFO,IDN,FL,22,0,FL 1860,,,,
FL_GHA_20020106_350,Green,1,Green,1,Ghana,1/6/2002,1/8/2002,3.42,DFO,GHA,FL,0,0,FL 1861,,,,
FL_PHL_20020104_351,Orange,2,Orange,2,Philippines,1/4/2002,1/7/2002,4.73,DFO,PHL,FL,9,95000,FL 1858,,,,
FL_IDN_20020105_352,Green,1,Green,1,Indonesia,1/5/2002,1/7/2002,2.82,DFO,IDN,FL,4,240,FL 1859,,,,
FL_ROU_20020102_353,Green,1,Green,1,Romania,1/2/2002,1/4/2002,4.13,DFO,ROU,FL,0,120,FL 1855,,,,
FL_IDN_20020101_354,Green,1,Green,1,Indonesia,1/1/2002,1/4/2002,4.26,DFO,IDN,FL,5,300,FL 1856,,,,
FL_BRA_20020102_355,Green,1,Green,1,Brazil,1/2/2002,1/4/2002,3.67,DFO,BRA,FL,0,0,FL 1857,,,,
FL_MYS_20011222_356,Green,1,Green,1,Malaysia,12/22/2001,1/3/2002,5.47,DFO,MYS,FL,11,18000,FL 1844,,,,
FL_IDN_20011228_357,Green,1,Green,1,Indonesia,12/28/2001,1/1/2002,4.66,DFO,IDN,FL,9,3000,FL 1851,,,,
FL_BRA_20020115_358,Green,1,Green,1,Brazil,1/15/2002,4/2/2002,7.04,DFO,BRA,FL,0,0,FL 1885,,,,
FL_MWI_20011229_359,Green,1,Green,1,Malawi,12/29/2001,3/5/2002,5.41,DFO,MWI,FL,1,20000,FL 1854,,,,
FL_AUS_20020223_360,Green,1,Green,1,Australia,2/23/2002,3/1/2002,5.91,DFO,AUS,FL,0,32,FL 1886,,,,
FL_RUS_20020224_361,Green,1,Green,1,Russia,2/24/2002,2/27/2002,4.22,DFO,RUS,FL,0,0,FL 1888,,,,
FL_FJI_20020223_362,Green,1,Green,1,Fiji,2/23/2002,2/25/2002,3.51,DFO,FJI,FL,1,0,FL 1887,,,,
FL_IDN_20020217_363,Green,1,Green,1,Indonesia,2/17/2002,2/25/2002,4.08,DFO,IDN,FL,4,30000,FL 1882,,,,
FL_AUS_20020212_364,Green,1,Green,1,Australia,2/12/2002,2/23/2002,5.09,DFO,AUS,FL,0,0,FL 1877,,,,
FL_IDN_20020213_365,Green,1,Green,1,Indonesia,2/13/2002,2/23/2002,3.95,DFO,IDN,FL,0,15000,FL 1879,,,,
FL_UZB_20020218_366,Green,1,Green,1,Uzbekistan,2/18/2002,2/21/2002,4.44,DFO,UZB,FL,0,0,FL 1883,,,,
FL_BOL_20020219_367,Green,1,Green,1,Plurinational State Of Bolivia,2/19/2002,2/21/2002,3.32,DFO,BOL,FL,69,850,FL 1884,,,,
FL_AUS_20020215_368,Green,1,Green,1,Australia,2/15/2002,2/18/2002,5.28,DFO,AUS,FL,0,14,FL 1881,,,,
FL_RUS_20020215_369,Green,1,Green,1,Russia,2/15/2002,2/17/2002,3.19,DFO,RUS,FL,0,1200,FL 1880,,,,
FL_GBR_20020212_370,Green,1,Green,1,Uk,2/12/2002,2/16/2002,4.02,DFO,UGA,FL,0,0,FL 1876,,,,
FL_PER_20020204_371,Green,1,Green,1,Peru,2/4/2002,2/15/2002,6.6,DFO,PER,FL,6,20000,FL 1873,,,,
FL_IDN_20020127_372,Orange,2,Orange,2,Indonesia,1/27/2002,2/12/2002,6.14,DFO,IDN,FL,147,380000,FL 1870,,,,
FL_AUS_20020205_373,Green,1,Green,1,Australia,2/5/2002,2/9/2002,4,DFO,AUS,FL,0,0,FL 1874,,,,
FL_COD_20020206_374,Green,1,Green,1,Congo,2/6/2002,2/8/2002,2.78,DFO,COG,FL,40,2500,FL 1875,,,,
